"age","monthsSinceM","pregnancies","children","sons","literacy","ageMarried_15_18","ageMarried_18_20","ageMarried_20_22","ageMarried_22_25","ageMarried_25_30","ageMarried_30_plus","region_10_20k","region_20k_plus","region_lisbon","region_lt10k","region_porto"
29,36,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
19,15,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
43,256,4,4,3,1,0,0,0,1,0,0,0,0,0,1,0
44,268,5,5,4,1,0,0,1,0,0,0,0,0,0,1,0
48,295,4,4,1,1,0,0,0,1,0,0,0,0,0,1,0
27,51,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
45,290,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0
30,52,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
34,104,3,2,2,1,0,0,0,0,1,0,0,0,0,1,0
49,356,6,6,3,1,0,0,1,0,0,0,0,0,0,1,0
27,68,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
34,86,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
47,243,2,2,1,0,0,0,0,0,1,0,0,0,0,1,0
30,111,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
26,29,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
21,36,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
41,234,6,6,3,1,0,0,0,1,0,0,0,0,0,1,0
32,102,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0
33,91,3,3,1,1,0,0,0,0,1,0,0,0,0,1,0
27,121,3,3,1,1,1,0,0,0,0,0,0,0,0,1,0
31,60,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
30,170,3,3,2,1,1,0,0,0,0,0,0,0,0,1,0
31,84,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
39,197,3,3,2,1,0,0,0,1,0,0,0,0,0,1,0
38,139,3,3,3,1,0,0,0,0,1,0,0,0,0,1,0
44,312,2,2,1,0,0,1,0,0,0,0,0,0,0,1,0
44,151,2,2,2,0,0,0,0,0,0,1,0,0,0,1,0
46,300,9,10,8,0,0,0,1,0,0,0,0,0,0,1,0
44,260,4,4,2,1,0,0,0,1,0,0,0,0,0,1,0
40,177,2,3,1,1,0,0,0,1,0,0,0,0,0,1,0
37,216,3,3,2,1,0,1,0,0,0,0,0,0,0,1,0
23,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
40,278,6,6,2,0,1,0,0,0,0,0,0,0,0,1,0
35,156,4,4,1,1,0,0,0,1,0,0,0,0,0,1,0
33,154,3,3,2,1,0,0,1,0,0,0,0,0,0,1,0
49,301,6,6,4,0,0,0,0,1,0,0,0,0,0,1,0
26,74,2,1,1,1,0,0,1,0,0,0,0,0,0,1,0
48,305,13,13,8,0,0,0,0,1,0,0,0,0,0,1,0
32,86,3,3,3,1,0,0,0,1,0,0,0,0,0,1,0
45,263,7,7,4,0,0,1,0,0,0,0,0,0,0,1,0
39,230,4,4,2,1,0,0,1,0,0,0,0,0,0,1,0
27,49,3,2,2,1,0,0,0,1,0,0,0,0,0,1,0
38,174,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0
37,160,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
40,127,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
33,43,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
40,174,2,2,1,1,0,0,0,0,1,0,0,0,0,1,0
42,218,3,3,1,1,0,0,0,1,0,0,0,0,0,1,0
39,235,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0
30,52,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
38,47,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0
36,146,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0
27,86,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
40,52,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
23,25,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0
38,138,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0
30,111,2,2,0,1,0,0,1,0,0,0,1,0,0,0,0
40,237,2,2,1,1,0,0,1,0,0,0,1,0,0,0,0
32,178,3,3,2,1,0,1,0,0,0,0,1,0,0,0,0
29,102,2,2,1,1,0,0,1,0,0,0,1,0,0,0,0
23,49,3,3,1,1,0,1,0,0,0,0,1,0,0,0,0
44,297,4,4,1,1,1,0,0,0,0,0,1,0,0,0,0
38,161,3,3,2,1,0,0,0,0,1,0,1,0,0,0,0
29,94,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
34,142,2,2,0,1,0,0,0,1,0,0,1,0,0,0,0
20,6,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
31,29,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0
30,62,2,2,0,1,0,0,0,1,0,0,1,0,0,0,0
49,350,3,3,1,1,0,0,1,0,0,0,1,0,0,0,0
27,99,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
34,111,2,2,1,1,0,0,0,0,1,0,0,0,0,1,0
22,55,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
42,180,3,3,1,1,0,0,0,0,1,0,0,0,0,1,0
31,79,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
41,161,4,4,1,1,0,0,0,0,1,0,0,0,0,1,0
22,27,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
43,301,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
20,10,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
37,134,3,3,3,1,0,0,0,0,1,0,0,0,0,1,0
27,48,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
35,131,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
48,187,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
30,71,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0
35,107,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
38,110,2,2,1,1,0,0,0,0,1,0,0,0,0,1,0
26,42,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
48,396,2,2,1,1,1,0,0,0,0,0,0,0,0,1,0
40,248,2,2,2,1,0,0,1,0,0,0,1,0,0,0,0
35,86,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0
37,140,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
27,65,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
20,16,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
43,162,3,3,2,1,0,0,0,0,0,1,0,0,0,1,0
35,101,4,5,3,1,0,0,0,0,1,0,0,0,0,1,0
37,199,8,8,4,1,0,0,1,0,0,0,0,0,0,1,0
42,259,6,6,3,0,0,0,1,0,0,0,0,0,0,1,0
26,43,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
46,290,9,9,4,1,0,0,0,1,0,0,0,0,0,1,0
44,245,4,4,1,1,0,0,0,1,0,0,0,0,0,1,0
37,180,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
44,184,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
44,202,3,3,2,0,0,0,0,0,1,0,0,0,0,1,0
43,210,4,4,3,1,0,0,0,0,1,0,0,0,0,1,0
36,174,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0
46,239,3,3,1,1,0,0,0,0,1,0,0,0,0,1,0
42,258,3,3,1,1,0,0,1,0,0,0,0,0,0,1,0
38,224,5,6,4,1,0,1,0,0,0,0,0,0,0,1,0
39,177,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
47,300,6,6,3,0,0,0,0,1,0,0,0,0,0,1,0
32,103,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0
32,158,4,4,4,1,0,1,0,0,0,0,0,0,0,1,0
35,120,2,2,0,1,0,0,0,0,1,0,0,0,0,1,0
19,15,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
45,260,2,2,2,1,0,0,0,1,0,0,1,0,0,0,0
27,97,2,2,1,1,0,1,0,0,0,0,1,0,0,0,0
33,180,3,3,1,1,0,1,0,0,0,0,1,0,0,0,0
38,234,4,4,3,0,0,1,0,0,0,0,1,0,0,0,0
34,142,3,3,2,0,0,0,0,1,0,0,1,0,0,0,0
48,277,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0
45,274,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
23,20,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0
40,221,7,8,7,1,0,0,1,0,0,0,1,0,0,0,0
47,355,7,7,2,1,1,0,0,0,0,0,1,0,0,0,0
45,291,2,2,1,1,0,0,1,0,0,0,1,0,0,0,0
21,23,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0
28,63,2,2,2,1,0,0,0,1,0,0,1,0,0,0,0
44,194,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0
37,147,5,5,2,1,0,0,1,0,0,0,1,0,0,0,0
27,36,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
27,92,3,3,3,1,0,1,0,0,0,0,1,0,0,0,0
40,250,5,5,3,1,0,1,0,0,0,0,1,0,0,0,0
31,158,3,3,2,1,0,1,0,0,0,0,1,0,0,0,0
49,57,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0
27,105,2,2,1,1,0,1,0,0,0,0,1,0,0,0,0
25,74,2,2,2,1,0,1,0,0,0,0,1,0,0,0,0
25,51,2,2,2,1,0,0,1,0,0,0,1,0,0,0,0
47,248,8,8,4,0,0,1,0,0,0,0,1,0,0,0,0
45,246,3,3,3,1,0,0,0,1,0,0,1,0,0,0,0
44,335,6,6,3,1,1,0,0,0,0,0,0,0,0,1,0
17,40,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0
28,49,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
34,194,2,2,1,1,1,0,0,0,0,0,0,0,0,1,0
30,101,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
48,284,3,3,3,1,0,0,0,1,0,0,0,0,0,1,0
37,146,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
30,42,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
49,355,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0
46,259,2,2,2,1,0,0,0,0,1,0,0,0,0,1,0
49,303,3,3,2,1,0,0,0,1,0,0,0,0,0,1,0
24,42,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
43,213,4,4,2,1,0,1,0,0,0,0,0,0,0,1,0
22,14,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
44,304,3,3,3,1,0,1,0,0,0,0,0,0,0,1,0
42,238,4,4,1,0,0,0,0,1,0,0,0,0,0,1,0
49,319,3,3,3,1,0,1,0,0,0,0,0,0,0,1,0
34,120,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0
41,278,5,5,5,1,0,1,0,0,0,0,0,0,0,1,0
48,303,4,4,0,1,0,0,0,1,0,0,0,0,0,1,0
28,85,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
44,307,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0
36,141,2,2,2,1,0,0,0,0,1,0,0,0,0,1,0
37,139,2,2,0,1,0,0,0,0,1,0,0,0,0,1,0
45,146,2,2,1,1,0,0,0,0,0,1,0,0,0,1,0
23,9,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
34,9,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
33,128,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0
18,7,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
34,129,2,2,2,1,0,0,0,1,0,0,0,1,0,0,0
42,232,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0
19,6,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0
41,207,8,8,2,1,0,0,1,0,0,0,0,1,0,0,0
22,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
28,59,3,3,1,1,0,0,0,1,0,0,0,1,0,0,0
32,85,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0
28,65,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0
43,254,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
24,16,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
40,226,2,2,1,1,0,0,1,0,0,0,0,1,0,0,0
32,116,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
34,150,6,7,5,1,0,0,1,0,0,0,0,0,0,1,0
40,195,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0
45,300,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0
46,339,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
38,204,3,3,3,1,0,0,1,0,0,0,0,0,0,1,0
40,246,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0
37,51,2,2,2,1,0,0,0,0,0,1,0,0,0,1,0
27,122,2,2,1,1,1,0,0,0,0,0,0,1,0,0,0
27,72,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
38,132,2,2,2,1,0,0,0,0,1,0,0,1,0,0,0
47,237,2,2,0,1,0,0,0,0,1,0,0,1,0,0,0
45,271,2,2,0,1,0,0,0,1,0,0,0,1,0,0,0
38,209,2,2,1,1,0,0,1,0,0,0,0,1,0,0,0
35,131,3,3,3,1,0,0,0,1,0,0,0,1,0,0,0
49,248,2,2,2,0,0,1,0,0,0,0,0,0,0,1,0
26,60,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0
40,231,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
32,118,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0
22,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
34,131,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
36,230,3,3,2,1,1,0,0,0,0,0,0,0,0,1,0
24,18,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
43,224,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
30,63,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
45,227,4,4,2,1,1,0,0,0,0,0,0,0,0,1,0
26,107,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
22,39,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
33,169,2,2,2,1,0,1,0,0,0,0,0,0,0,1,0
47,326,3,3,1,1,0,1,0,0,0,0,0,0,0,1,0
35,16,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0
30,76,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
45,96,2,2,2,1,0,0,0,0,0,1,0,0,0,1,0
42,238,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
41,233,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
41,222,5,5,1,1,0,0,0,1,0,0,0,0,0,1,0
46,341,3,3,1,1,0,1,0,0,0,0,0,0,0,1,0
35,125,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
25,57,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
26,54,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0
28,81,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
37,232,4,4,3,1,0,1,0,0,0,0,0,0,0,1,0
27,65,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
25,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
35,97,2,2,0,1,0,0,0,0,1,0,0,0,0,1,0
43,264,6,6,1,1,1,0,0,0,0,0,0,0,0,1,0
23,43,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
32,116,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0
29,135,2,2,2,1,0,1,0,0,0,0,0,0,0,1,0
49,291,6,6,2,0,0,0,0,1,0,0,0,0,0,1,0
36,29,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
47,85,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0
44,276,3,3,1,0,0,0,1,0,0,0,0,0,0,1,0
47,287,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
34,156,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
38,134,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
19,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
49,332,5,5,3,0,0,0,1,0,0,0,0,0,0,1,0
31,135,2,3,1,1,0,0,1,0,0,0,0,0,0,1,0
29,93,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
48,283,3,3,0,1,1,0,0,0,0,0,0,0,0,1,0
24,67,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
39,233,2,2,2,1,0,0,1,0,0,0,0,0,0,1,0
47,303,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
42,192,2,2,0,1,0,0,0,0,1,0,0,0,0,1,0
46,284,3,3,2,1,0,0,0,1,0,0,0,0,0,1,0
33,102,3,3,1,1,0,0,0,0,1,0,0,0,0,1,0
38,207,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0
34,144,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
48,313,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
27,45,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
31,82,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
28,23,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
37,171,3,3,2,1,0,0,0,1,0,0,0,0,0,1,0
29,102,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
45,248,3,3,0,1,0,0,0,1,0,0,0,0,0,1,0
41,236,4,4,2,1,0,0,0,1,0,0,0,0,0,1,0
40,239,4,4,3,0,0,0,1,0,0,0,0,0,0,1,0
29,69,2,3,0,1,0,0,0,1,0,0,0,0,0,1,0
45,158,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
27,52,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
25,77,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0
39,147,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
27,101,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0
41,286,10,11,8,1,1,0,0,0,0,0,0,0,0,1,0
26,119,4,4,2,1,1,0,0,0,0,0,0,0,0,1,0
34,172,3,3,1,1,0,0,1,0,0,0,0,0,0,1,0
39,175,2,2,0,1,0,0,0,0,1,0,0,0,0,1,0
39,246,3,3,1,1,0,1,0,0,0,0,0,0,0,1,0
46,246,3,3,0,0,0,0,0,0,1,0,0,0,0,1,0
20,23,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
20,37,2,2,1,1,1,0,0,0,0,0,0,0,0,1,0
28,46,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
45,252,6,6,2,1,0,0,0,1,0,0,0,0,0,1,0
32,119,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0
37,119,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
28,32,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
37,174,3,3,2,1,0,0,0,1,0,0,0,0,0,1,0
31,93,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0
35,146,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
40,168,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
35,149,5,5,1,1,0,0,0,1,0,0,0,0,0,1,0
47,256,2,2,1,1,0,0,0,0,1,0,0,0,0,1,0
19,23,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
32,109,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
23,37,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0
31,42,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
42,159,2,2,2,1,0,0,0,0,1,0,0,0,0,1,0
41,164,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0
28,93,2,2,2,1,0,0,1,0,0,0,0,0,1,0,0
32,148,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
47,285,3,3,3,1,0,0,0,1,0,0,0,0,1,0,0
40,143,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0
36,197,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
36,136,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0
26,21,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
35,56,2,2,0,1,0,0,0,0,0,1,0,0,1,0,0
24,11,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
39,19,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
30,173,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
33,47,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0
43,246,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0
42,125,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
40,206,2,2,1,1,0,0,0,1,0,0,0,0,1,0,0
40,181,2,2,1,1,0,0,0,0,1,0,0,0,1,0,0
40,101,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
19,51,2,2,1,1,1,0,0,0,0,0,0,0,1,0,0
26,32,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0
35,151,2,2,1,1,0,0,0,1,0,0,0,0,1,0,0
27,16,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
43,236,2,2,1,1,0,0,0,1,0,0,0,0,1,0,0
20,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
44,305,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
43,273,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0
34,93,2,2,1,1,0,0,0,0,1,0,0,0,1,0,0
25,62,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0
42,146,2,2,1,1,0,0,0,0,0,1,0,0,1,0,0
28,65,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0
31,69,1,2,2,1,0,0,0,0,1,0,0,0,1,0,0
28,94,2,2,2,1,0,0,1,0,0,0,0,0,1,0,0
25,57,2,2,1,1,0,0,1,0,0,0,0,0,1,0,0
31,56,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0
23,49,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
33,69,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0
31,73,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0
27,65,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0
46,212,2,2,0,1,0,0,0,0,1,0,0,0,1,0,0
40,179,3,3,0,1,0,0,0,0,1,0,0,0,1,0,0
29,73,2,2,1,1,0,0,0,1,0,0,0,0,1,0,0
30,83,2,2,1,1,0,0,0,1,0,0,0,0,1,0,0
46,270,3,3,1,1,0,0,0,1,0,0,0,0,1,0,0
33,46,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0
27,56,2,2,1,1,0,0,1,0,0,0,0,0,1,0,0
48,285,3,3,2,1,0,0,0,1,0,0,0,0,1,0,0
24,39,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
29,112,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
26,6,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
28,77,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0
29,67,2,2,1,1,0,0,0,1,0,0,0,0,1,0,0
29,35,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
29,114,2,2,0,1,0,1,0,0,0,0,0,0,1,0,0
30,88,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0
26,108,2,2,1,1,1,0,0,0,0,0,0,0,1,0,0
27,50,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0
43,267,3,3,0,1,0,0,1,0,0,0,0,0,1,0,0
24,57,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0
30,76,1,2,2,1,0,0,0,1,0,0,0,0,1,0,0
24,57,2,2,1,1,0,0,1,0,0,0,0,0,1,0,0
27,56,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0
24,33,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
32,106,2,2,2,1,0,0,0,1,0,0,0,0,1,0,0
29,64,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
35,198,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
34,134,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0
49,292,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0
30,112,2,2,1,1,0,0,1,0,0,0,0,0,1,0,0
23,29,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
41,148,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0
36,160,2,2,2,1,0,0,0,1,0,0,0,0,1,0,0
39,211,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0
34,136,1,2,1,1,0,0,0,1,0,0,0,0,1,0,0
23,88,3,3,1,1,1,0,0,0,0,0,0,0,1,0,0
21,33,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
25,34,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0
24,70,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
26,134,4,4,3,1,1,0,0,0,0,0,0,0,1,0,0
42,184,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
25,43,3,3,3,1,0,0,1,0,0,0,0,0,1,0,0
29,51,3,3,1,1,0,0,0,0,1,0,0,0,1,0,0
43,144,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0
22,63,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0
24,80,3,3,1,1,0,1,0,0,0,0,0,0,1,0,0
43,165,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
24,69,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
34,174,2,2,2,1,0,1,0,0,0,0,0,0,1,0,0
28,144,4,4,3,0,1,0,0,0,0,0,0,0,1,0,0
31,134,3,4,2,1,0,0,1,0,0,0,0,0,1,0,0
36,104,3,3,2,1,1,0,0,0,0,0,0,0,1,0,0
33,167,7,7,4,0,0,0,1,0,0,0,0,0,1,0,0
49,355,3,3,1,0,0,0,1,0,0,0,0,0,1,0,0
37,187,4,4,2,1,0,0,0,1,0,0,0,0,1,0,0
20,17,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
25,101,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0
29,105,2,2,0,1,0,0,1,0,0,0,0,0,1,0,0
43,259,6,6,5,1,0,0,1,0,0,0,0,0,1,0,0
19,19,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
26,34,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0
47,256,2,2,2,1,0,0,0,1,0,0,0,0,1,0,0
30,79,2,2,0,1,0,0,0,1,0,0,0,0,1,0,0
47,314,2,2,1,1,0,0,1,0,0,0,0,0,1,0,0
21,22,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
30,114,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0
46,250,4,4,2,0,0,0,1,0,0,0,0,0,1,0,0
45,325,4,4,1,0,0,1,0,0,0,0,0,0,1,0,0
23,12,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0
39,232,3,3,1,1,0,0,1,0,0,0,0,0,1,0,0
23,42,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
20,54,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0
19,10,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
43,316,5,5,3,0,1,0,0,0,0,0,0,0,1,0,0
19,6,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
42,242,4,4,2,1,0,0,0,1,0,0,0,0,1,0,0
45,254,2,2,2,1,0,0,0,1,0,0,0,0,1,0,0
42,161,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0
48,353,3,3,0,1,0,1,0,0,0,0,0,0,1,0,0
49,310,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0
49,103,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0
44,200,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0
47,306,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
24,53,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
